INTERNAL_CODE	KEYWORD	LABEL	TERM_ID	KEYWORD_TYPE	SYNONYM_DAT	IS_A	IS_PART_OF
7762	Testes+epididymes (TSEP)	ANATOMY	MA:0000411	SYNONYM	BROAD [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7763	Testes (relative)	ANATOMY	MA:0000411	SYNONYM	NARROW [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7764	Testes (including epididymides)	ANATOMY	MA:0000411	SYNONYM	BROAD [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7765	Testes (absolute)	ANATOMY	MA:0000411	SYNONYM	NARROW [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7766	Testis + epididymides	ANATOMY	MA:0000411	SYNONYM	BROAD [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7767	Testes, deviations from control	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7768	Testes, mean % brain	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7769	Testes/brain	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7770	Testes, mean % brain, deviations from control	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7771	TESTIS	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7772	TESTES	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7773	Testes/epididymides (relative)	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7774	Testis (es)	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7775	Testes total (initial)	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7776	Testicle left	ANATOMY	MA:0000411	SYNONYM	NARROW [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7777	Testes/epididymides (absolute)	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7778	TESTES	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7779	Testes (pas)	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7780	Testes+ epididymides/body	ANATOMY	MA:0000411	SYNONYM	BROAD [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7781	Testes+epididymides/brain	ANATOMY	MA:0000411	SYNONYM	BROAD [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7782	TESTIS	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7783	Testes (relative organ weight) (RO TE)	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7784	Testes total (terminal)	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7785	Testes (TE)	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7786	Testes/epydidmi	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7787	Testes (adjusted)	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7788	Testes (covariance analysis)	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7789	Testes/Epididymides/body	ANATOMY	MA:0000411	SYNONYM	BROAD [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7790	Testicle	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7791	Testis(2)	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7792	Testis(es)	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7793	TESTES	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7794	Testis/epididymides	ANATOMY	MA:0000411	SYNONYM	BROAD [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7795	TESTE	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7796	Testis, bilateral	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7797	Testes	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7798	Testes (both)	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7799	Testes/BW	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7800	Testes relative	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7801	Testes and Epididymides/BW	ANATOMY	MA:0000411	SYNONYM	BROAD [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7802	Testes absolute	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7803	Testes with epididymides (paired)	ANATOMY	MA:0000411	SYNONYM	BROAD [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7804	Testis (es)	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7805	Testes  relative	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7806	Testes & epididymes	ANATOMY	MA:0000411	SYNONYM	BROAD [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7807	Testes, relative	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7808	Both testes	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7809	Testes - relative	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7810	Testes (both) relative	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7811	Testes with epididymides (paired)/body	ANATOMY	MA:0000411	SYNONYM	BROAD [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7812	Testes (PAS)	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7813	Testes abs wt	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7814	Testes (both) relative % diff.	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7815	Testes plus epididymides	ANATOMY	MA:0000411	SYNONYM	BROAD [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7816	Testes/ Epididymides	ANATOMY	MA:0000411	SYNONYM	BROAD [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7817	Testes / epididymides	ANATOMY	MA:0000411	SYNONYM	BROAD [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7818	Testes+Epididymides	ANATOMY	MA:0000411	SYNONYM	BROAD [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7819	Testis (both)	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7820	Testes adjusted	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7821	Testis, right and left	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7822	TESTES (Adjusted)	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7823	Testis (Te)	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7824	Testis (Te)	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7825	Testis/body	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7826	Gonads (male)	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7827	Testis (TE)	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7828	Testis  relative	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7829	Testes/epididymides unadjusted	ANATOMY	MA:0000411	SYNONYM	BROAD [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7830	Adj. TESTE	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7831	Testes initial	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7832	Testes and epididymides adjusted	ANATOMY	MA:0000411	SYNONYM	BROAD [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7833	Testes % difference	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7834	Testes and epididymides absolute	ANATOMY	MA:0000411	SYNONYM	BROAD [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7835	Testes (combined weight, l & r)	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7836	Testes terminal	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7837	Testes/body	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7838	Testes/epididynides	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7839	Testes (both) % diff.	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7840	Testes pas section examined	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7841	Testes	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7842	Testes (paired)	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7843	Testicles	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7844	Testes rel wt	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7845	Testis bilateral	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7846	Testes combined/body weight	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7847	Testis	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7848	Testes relative % difference	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7849	Testis	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7850	Testis(es)	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7851	Testis 1	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7852	Testis 2	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7853	TESTES+EPIDIDYMIDES	ANATOMY	MA:0000411	SYNONYM	BROAD [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7854	TUNICA VAGINALIS	ANATOMY	MA:0000411	SYNONYM	NARROW [SEND:C33822]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7855	TESTES (TE)	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7856	TESTES (TE)	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7857	Testes (stored)	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7858	Testes (left and right)	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7859	Testis PAS	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7860	Testes, unilateral	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7861	Testes+epididymides	ANATOMY	MA:0000411	SYNONYM	BROAD [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7862	Testes (TESTIS)	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7863	Lt. testis	ANATOMY	MA:0000411	SYNONYM	NARROW [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7864	Hoden	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7865	Testicles	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7866	Reproductive system; testis (te)	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7867	Testis left relative	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7868	REPRODUCTIVE SYSTEM ; Testis (te)	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7869	Reproductive system; testis	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7870	REPRODUCTIVE SYSTEM ; Testis (te)	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7871	Reproductive system; testis	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7872	Testes /BW	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7873	Testis I	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7874	Reproductive system ; Testis	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7875	Testis/brain	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7876	Testis (Right&Left)	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7877	Testis with epididymitis	ANATOMY	MA:0000411	SYNONYM	BROAD [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7878	Testis with epididymis/body	ANATOMY	MA:0000411	SYNONYM	BROAD [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7879	Testis II	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7880	Reproductive system; testis (te)	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7881	Testes & epididymides	ANATOMY	MA:0000411	SYNONYM	BROAD [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7882	Testis with epididymis	ANATOMY	MA:0000411	SYNONYM	BROAD [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7883	Testis with epididymis/brain	ANATOMY	MA:0000411	SYNONYM	BROAD [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7884	Testes both	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7885	Testis (2)	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7886	Testes/epididymes	ANATOMY	MA:0000411	SYNONYM	BROAD [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7887	Testes+epidids	ANATOMY	MA:0000411	SYNONYM	BROAD [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7888	Testis (te)	ANATOMY	MA:0000411	SYNONYM	EXACT [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7889	Testes (Adjusted)	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7890	Testes total	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7891	Reproductive system; testes	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7892	REPRODUCTIVE SYSTEM ; Testes	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7893	Reproductive system; testes (te)	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7894	Testes, total	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7895	TESTES WT	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7896	REPRODUCTIVE SYSTEM ; Testes (te)	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7897	Testes (l&r)	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7898	TESTES/BODY WT RATIO	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7899	Testes/Epididymides (Adjusted Mean)	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7900	TESTES WT / BODY WT RATIO	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7901	REPRODUCTIVE SYSTEM ; Testes (te)	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7902	Reproductive system; testes (te)	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7903	Testes (l&r)	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7904	Testes (one fixed)	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7905	TE:TESTES	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7906	Testes left (L)	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7907	Testes (TESB)	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7908	Testis(es)/body	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7909	Testes (r&l)	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7910	Testis(es)/brain	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7911	REPRODUCTIVE SYSTEM ; Testes	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7912	Testesa	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7913	TESTES/BDY WT	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7914	Reproductive system; testes	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7915	Reproductive system, testes (te)	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7916	Testes &  epididymides	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7917	Testes &  epididymides	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7918	TESTIS	ANATOMY	MA:0000411	SYNONYM	EXACT [SEND:C12412]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7919	Testes right (R)	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7920	Testes and epididymus	ANATOMY	MA:0000411	SYNONYM	BROAD [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7921	Testes & epididymus	ANATOMY	MA:0000411	SYNONYM	BROAD [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7922	Testes and epididymus	ANATOMY	MA:0000411	SYNONYM	BROAD [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7923	Reproductive system, testes (te)	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7924	Testes (unadjusted)	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7925	TESTES WT/BODY WT RATIO	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7926	Testes/prostate	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7927	Testes+Epididymides/body	ANATOMY	MA:0000411	SYNONYM	BROAD [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7928	Testes/epididymides (bouins)	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7929	Testes/Epididymides (adjusted)	ANATOMY	MA:0000411	SYNONYM	RELATED [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7930	Testes & epididymus	ANATOMY	MA:0000411	SYNONYM	BROAD [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7931	Testes & epididymides	ANATOMY	MA:0000411	SYNONYM	BROAD [VX]	MA:0000545-MA:0001752-MA:0002420	part_of MA:0000396
7932	seminiferous tubule	ANATOMY	MA:0000412	NAME			part_of MA:0000411
7933	Testis seminiferous tubule	ANATOMY	MA:0000412	SYNONYM	EXACT [VX]		part_of MA:0000411
7934	Testis - seminal tubules	ANATOMY	MA:0000412	SYNONYM	RELATED [VX]		part_of MA:0000411
7935	Testis, seminiferous tubules	ANATOMY	MA:0000412	SYNONYM	EXACT [VX]		part_of MA:0000411
7936	Seminiferous tubules	ANATOMY	MA:0000412	SYNONYM	EXACT [VX]		part_of MA:0000411
7937	Testicules seminal tubules unilateral	ANATOMY	MA:0000412	SYNONYM	RELATED [VX]		part_of MA:0000411
7938	Testis, seminiferous tubule	ANATOMY	MA:0000412	SYNONYM	EXACT [VX]		part_of MA:0000411
7939	Test semin tubules	ANATOMY	MA:0000412	SYNONYM	EXACT [VX]		part_of MA:0000411
7940	Seminiferous tubules	ANATOMY	MA:0000412	SYNONYM	EXACT [VX]		part_of MA:0000411
7941	vas deferens	ANATOMY	MA:0000413	NAME		MA:0000545	part_of MA:0000396
7942	D. Deferens	ANATOMY	MA:0000413	SYNONYM	EXACT [VX]	MA:0000545	part_of MA:0000396
7943	Vas deferens	ANATOMY	MA:0000413	SYNONYM	EXACT [VX]	MA:0000545	part_of MA:0000396
7944	ductus deferens	ANATOMY	MA:0000413	SYNONYM	RELATED []	MA:0000545	part_of MA:0000396
7945	SPERMATIC CORD	ANATOMY	MA:0000413	SYNONYM	BROAD [SEND:C12329]	MA:0000545	part_of MA:0000396
7946	VAS DEFERENS	ANATOMY	MA:0000413	SYNONYM	EXACT [SEND:C12813]	MA:0000545	part_of MA:0000396
7947	Spermatic cord	ANATOMY	MA:0000413	SYNONYM	BROAD [VX]	MA:0000545	part_of MA:0000396
7948	Vas deferens (transverse section)	ANATOMY	MA:0000413	SYNONYM	NARROW [VX]	MA:0000545	part_of MA:0000396
7949	Vas deferens	ANATOMY	MA:0000413	SYNONYM	EXACT [VX]	MA:0000545	part_of MA:0000396
7950	Spermatic cord	ANATOMY	MA:0000413	SYNONYM	BROAD [VX]	MA:0000545	part_of MA:0000396
7951	larynx	ANATOMY	MA:0000414	NAME		MA:0000589	part_of MA:0000327
7952	Larynx	ANATOMY	MA:0000414	SYNONYM	EXACT [VX]	MA:0000589	part_of MA:0000327
7953	Larinx	ANATOMY	MA:0000414	SYNONYM	NARROW [VX]	MA:0000589	part_of MA:0000327
7954	Larynxc	ANATOMY	MA:0000414	SYNONYM	RELATED [VX]	MA:0000589	part_of MA:0000327
7955	LARYNX	ANATOMY	MA:0000414	SYNONYM	EXACT [VX]	MA:0000589	part_of MA:0000327
7956	Laryngs	ANATOMY	MA:0000414	SYNONYM	RELATED [VX]	MA:0000589	part_of MA:0000327
